,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,31.6706645488739,15.298449920381367,0.44074813524882,0.03983855642392604,0.3,2,"{'eta': 0.3, 'max_depth': 2}",0.37073282314917505,0.3464222001488591,0.35205019449300223,0.3564017392636788,0.0103908149851772,4
1,85.27417008082072,41.558644606861066,1.0083080927530925,0.07241835711749281,0.3,5,"{'eta': 0.3, 'max_depth': 5}",0.3733695634634054,0.34963502035961513,0.3570893409889249,0.3600313082706485,0.009910382189114211,1
2,567.328067223231,210.4039461400761,13.517941872278849,4.327723938538265,0.3,20,"{'eta': 0.3, 'max_depth': 20}",0.2996894981901539,0.2759525100036775,0.30085389454196143,0.29216530091193094,0.011474025637414998,7
3,36.251403172810875,16.72978183966164,0.47768417994181317,0.008973630170353289,0.05,2,"{'eta': 0.05, 'max_depth': 2}",0.37073282314917505,0.3464222001488591,0.35205019449300223,0.3564017392636788,0.0103908149851772,4
4,88.84146022796631,40.83529003208775,1.0926319758097331,0.07435455685533937,0.05,5,"{'eta': 0.05, 'max_depth': 5}",0.3733695634634054,0.34963502035961513,0.3570893409889249,0.3600313082706485,0.009910382189114211,1
5,532.4179179668427,173.57172529820838,11.96324904759725,5.387442823324065,0.05,20,"{'eta': 0.05, 'max_depth': 20}",0.2996894981901539,0.2759525100036775,0.30085389454196143,0.29216530091193094,0.011474025637414998,7
6,37.44254310925802,18.257031160551726,0.5380520820617676,0.10553731040795453,0.01,2,"{'eta': 0.01, 'max_depth': 2}",0.37073282314917505,0.3464222001488591,0.35205019449300223,0.3564017392636788,0.0103908149851772,4
7,98.3870165348053,46.711159292829166,1.189894437789917,0.11810551130381826,0.01,5,"{'eta': 0.01, 'max_depth': 5}",0.3733695634634054,0.34963502035961513,0.3570893409889249,0.3600313082706485,0.009910382189114211,1
8,401.2369228204091,98.92754069470776,9.62360167503357,2.320655638487486,0.01,20,"{'eta': 0.01, 'max_depth': 20}",0.2996894981901539,0.2759525100036775,0.30085389454196143,0.29216530091193094,0.011474025637414998,7
